success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
0.8333333333333334,48.02656306195038,0.27664141414141413,8.5,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9493202666441599,0
1.0,68.57755715667149,0.28787878787878785,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9153137703736623,1
0.8333333333333334,37.60673380031932,0.28787878787878785,10.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0260350108146667,2
0.8333333333333334,53.73491780229289,0.2792929292929293,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9831527570883433,3
1.0,58.55813881096335,0.28383838383838383,9.833333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.9141163130601248,4
