success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
0.75,35.72758317999699,0.3174242424242424,11.75,0.2222222222222222,0.3214285714285714,0.17857142857142858,0.17857142857142858,0.3214285714285714,0.75,1.0430452227592468,0
1.0,67.04577734592607,0.30227272727272725,11.25,0.24305555555555558,0.30000000000000004,0.2,0.2,0.30000000000000004,1.0,1.1708712428808212,1
1.0,57.09773508520126,0.3452651515151515,13.0,0.24761904761904763,0.23376623376623376,0.2662337662337662,0.2662337662337662,0.23376623376623376,1.0,1.0993362069129944,2
0.5,17.123592586997162,0.4388257575757576,17.0,0.32528409090909094,0.35805860805860806,0.3919413919413919,0.3919413919413919,0.35805860805860806,0.5,1.2521104216575623,3
1.0,58.43372935909956,0.30227272727272725,11.0,0.2297979797979798,0.35,0.15,0.15,0.35,1.0,1.129650518298149,4
