state_id,episode,seed,step,teacher_macro,num_candidates,beneficial_candidates,regret_candidates,teacher_reward,teacher_success,teacher_cost_ratio
ep45_step10_seed45,45,,10,decompose_shallow,1,1,0,-111.64382794469206,False,0.5181818181818182
ep45_step11_seed45,45,,11,direct_solve,2,2,0,-122.55172030860838,False,0.5393939393939394
ep45_step12_seed45,45,,12,decompose_shallow,1,0,1,-111.71676814533802,False,0.5181818181818182
ep45_step13_seed45,45,,13,direct_solve,2,1,1,-111.69374852746024,False,0.5181818181818182
ep45_step15_seed45,45,,15,decompose_shallow,1,0,1,-100.52169590380025,False,0.5181818181818182
ep46_step0_seed46,46,,0,research_context,3,0,3,-27.620482779445894,False,0.6628787878787878
ep46_step1_seed46,46,,1,direct_solve,2,1,1,-39.40515968927238,False,0.7053030303030303
ep46_step2_seed46,46,,2,direct_solve,2,1,1,-43.73868239606229,False,0.7053030303030303
ep46_step3_seed46,46,,3,direct_solve,3,2,1,-47.46805028969792,False,0.6840909090909091
ep46_step4_seed46,46,,4,direct_solve,3,1,2,-48.42347210442059,False,0.7053030303030303
ep46_step5_seed46,46,,5,direct_solve,3,2,1,-51.433598347036614,False,0.7053030303030303
ep46_step6_seed46,46,,6,direct_solve,3,1,2,-54.0743211724851,False,0.7053030303030303
ep46_step7_seed46,46,,7,direct_solve,3,0,2,-50.867085896643,False,0.6840909090909091
ep46_step8_seed46,46,,8,direct_solve,3,1,2,-59.68968150224153,False,0.7053030303030303
ep46_step9_seed46,46,,9,research_context,3,3,0,-61.76330741044751,False,0.7053030303030303
ep46_step10_seed46,46,,10,direct_solve,2,2,0,-63.34887073515263,False,0.7053030303030303
ep46_step11_seed46,46,,11,direct_solve,2,1,1,-66.68904820283069,False,0.7053030303030303
ep46_step12_seed46,46,,12,direct_solve,2,1,1,-61.640607595988754,False,0.6628787878787878
ep46_step13_seed46,46,,13,direct_solve,2,2,0,-71.59118274146888,False,0.7053030303030303
ep46_step14_seed46,46,,14,direct_solve,2,2,0,-63.075047797264844,False,0.7053030303030303
ep46_step15_seed46,46,,15,direct_solve,2,2,0,-52.542934512916574,False,0.7053030303030303
ep46_step16_seed46,46,,16,decompose_shallow,1,0,1,-35.49630879777828,False,0.7053030303030303
ep46_step17_seed46,46,,17,direct_solve,2,1,1,-35.981280678996136,False,0.7053030303030303
ep46_step18_seed46,46,,18,decompose_shallow,1,1,0,-36.87055237788983,False,0.6840909090909091
ep46_step19_seed46,46,,19,direct_solve,2,2,0,-37.297543757428855,False,0.6840909090909091
ep46_step20_seed46,46,,20,decompose_shallow,1,0,1,-26.38800869882507,False,0.6628787878787878
ep46_step21_seed46,46,,21,direct_solve,2,1,1,-26.3288663474081,False,0.6628787878787878
ep47_step0_seed47,47,,0,research_context,3,0,3,-22.01311114029504,False,0.6666666666666666
ep47_step1_seed47,47,,1,direct_solve,2,1,1,-40.256528855513984,False,0.6878787878787879
ep47_step2_seed47,47,,2,direct_solve,2,1,1,-38.18233390021247,False,0.6666666666666666
ep47_step3_seed47,47,,3,direct_solve,3,1,2,-44.663299086439906,False,0.6878787878787879
ep47_step4_seed47,47,,4,direct_solve,3,1,2,-49.37668555631133,False,0.6878787878787879
ep47_step5_seed47,47,,5,direct_solve,3,3,0,-54.33725326452525,False,0.6878787878787879
ep47_step6_seed47,47,,6,direct_solve,3,1,2,-50.85401639794057,False,0.6666666666666666
ep47_step7_seed47,47,,7,direct_solve,3,1,2,-60.45178144058383,False,0.6878787878787879
ep47_step8_seed47,47,,8,research_context,3,2,1,-63.00260333091451,False,0.6878787878787879
ep47_step9_seed47,47,,9,direct_solve,2,2,0,-63.826716558649316,False,0.6878787878787879
ep47_step10_seed47,47,,10,direct_solve,2,2,0,-61.85047343312251,False,0.6666666666666666
ep47_step11_seed47,47,,11,direct_solve,2,2,0,-71.3404744286294,False,0.6878787878787879
ep47_step12_seed47,47,,12,direct_solve,2,2,0,-71.74411007795311,False,0.6878787878787879
ep47_step13_seed47,47,,13,direct_solve,2,2,0,-63.21600189531517,False,0.6878787878787879
ep47_step14_seed47,47,,14,direct_solve,2,2,0,-47.9442084983142,False,0.6666666666666666
ep47_step15_seed47,47,,15,decompose_shallow,1,0,1,-35.61245610062747,False,0.6878787878787879
ep47_step16_seed47,47,,16,direct_solve,2,2,0,-36.04206514636688,False,0.6878787878787879
ep47_step17_seed47,47,,17,direct_solve,1,1,0,-35.47457617205892,False,0.6878787878787879
ep47_step18_seed47,47,,18,direct_solve,2,2,0,-30.89145275940097,False,0.6878787878787879
ep47_step19_seed47,47,,19,decompose_shallow,1,0,1,-19.798684218579993,False,0.6878787878787879
ep47_step20_seed47,47,,20,direct_solve,2,2,0,-20.19697170374681,False,0.6878787878787879
ep47_step21_seed47,47,,21,direct_solve,1,1,0,-19.604466536345882,False,0.6878787878787879
ep48_step0_seed48,48,,0,research_context,3,0,3,-30.262732478722967,False,0.628030303030303
ep48_step1_seed48,48,,1,direct_solve,2,1,1,-32.71722119478834,False,0.628030303030303
ep48_step2_seed48,48,,2,direct_solve,2,1,1,-48.32668335653473,False,0.6492424242424243
ep48_step3_seed48,48,,3,direct_solve,3,0,3,-54.52931421083305,False,0.6492424242424243
ep48_step4_seed48,48,,4,direct_solve,3,0,3,-51.81906056790907,False,0.628030303030303
ep48_step5_seed48,48,,5,research_context,3,0,3,-67.42502093042069,False,0.6492424242424243
ep48_step6_seed48,48,,6,research_context,3,0,3,-57.78045638591317,False,0.628030303030303
ep48_step9_seed48,48,,9,direct_solve,2,2,0,-76.76627667061642,False,0.6492424242424243
ep48_step10_seed48,48,,10,direct_solve,2,2,0,-70.2999742817061,False,0.6492424242424243
ep48_step11_seed48,48,,11,direct_solve,2,2,0,-61.81409394138634,False,0.6492424242424243
ep48_step12_seed48,48,,12,decompose_shallow,1,0,1,-46.80864165140594,False,0.6492424242424243
ep48_step13_seed48,48,,13,direct_solve,2,0,2,-36.92563358946435,False,0.628030303030303
ep48_step14_seed48,48,,14,direct_solve,1,1,0,-46.756328848100665,False,0.6492424242424243
ep48_step15_seed48,48,,15,direct_solve,2,2,0,-42.21480139615935,False,0.6492424242424243
ep48_step16_seed48,48,,16,decompose_shallow,1,0,1,-20.807658942142506,False,0.628030303030303
ep48_step17_seed48,48,,17,direct_solve,2,1,1,-31.56512542392514,False,0.6492424242424243
ep48_step18_seed48,48,,18,decompose_shallow,1,0,0,-31.00695599019489,False,0.6492424242424243
ep48_step19_seed48,48,,19,direct_solve,2,0,2,-20.897787629295706,False,0.628030303030303
ep48_step20_seed48,48,,20,decompose_shallow,1,0,1,-20.339332142329443,False,0.628030303030303
ep48_step21_seed48,48,,21,direct_solve,2,2,0,-20.066874726218025,False,0.628030303030303
ep49_step0_seed49,49,,0,research_context,3,2,1,-74.96853582530741,False,0.6840909090909091
ep49_step8_seed49,49,,8,direct_solve,2,2,0,-101.32615088492213,False,0.6840909090909091
ep49_step9_seed49,49,,9,direct_solve,2,2,0,-122.04775961041982,False,0.7053030303030303
ep49_step10_seed49,49,,10,direct_solve,2,2,0,-109.29335239460515,False,0.6840909090909091
ep49_step11_seed49,49,,11,direct_solve,2,2,0,-124.83087771341488,False,0.7053030303030303
ep49_step12_seed49,49,,12,direct_solve,2,2,0,-86.8624772247023,False,0.6840909090909091
ep49_step13_seed49,49,,13,direct_solve,2,2,0,-62.324799629298816,False,0.6840909090909091
ep49_step14_seed49,49,,14,decompose_shallow,1,1,0,-46.71958109460003,False,0.7053030303030303
ep49_step15_seed49,49,,15,direct_solve,2,0,2,-31.718744709814175,False,0.6840909090909091
ep49_step16_seed49,49,,16,direct_solve,1,0,0,-31.153664936876645,False,0.6840909090909091
ep49_step17_seed49,49,,17,direct_solve,2,2,0,-42.020601515276994,False,0.7053030303030303
ep49_step18_seed49,49,,18,decompose_shallow,1,0,1,-15.479561105394705,False,0.6840909090909091
ep49_step19_seed49,49,,19,direct_solve,2,2,0,-31.312936110895254,False,0.7053030303030303
ep49_step20_seed49,49,,20,direct_solve,1,1,0,-30.719060090532466,False,0.7053030303030303
ep49_step21_seed49,49,,21,direct_solve,2,2,0,-26.11288922928031,False,0.7053030303030303
ep50_step0_seed50,50,,0,research_context,3,3,0,-70.18378729727296,False,0.5818181818181818
ep50_step1_seed50,50,,1,direct_solve,2,0,2,-73.38131815577863,False,0.5818181818181818
ep50_step2_seed50,50,,2,direct_solve,2,0,2,-73.64755739118208,False,0.6242424242424243
ep50_step3_seed50,50,,3,direct_solve,3,1,2,-77.82178636975658,False,0.6242424242424243
ep50_step4_seed50,50,,4,direct_solve,3,0,3,-74.20537488283246,False,0.603030303030303
ep50_step5_seed50,50,,5,research_context,3,0,3,-81.48538572111025,False,0.603030303030303
ep50_step8_seed50,50,,8,direct_solve,2,1,1,-89.64690308615033,False,0.603030303030303
ep50_step9_seed50,50,,9,direct_solve,2,1,1,-83.19174448963344,False,0.603030303030303
ep50_step10_seed50,50,,10,direct_solve,2,2,0,-82.01255579155983,False,0.5606060606060606
ep50_step11_seed50,50,,11,decompose_shallow,1,1,0,-70.07062300604335,False,0.6242424242424243
ep50_step12_seed50,50,,12,direct_solve,2,0,2,-60.203480799335864,False,0.603030303030303
ep50_step13_seed50,50,,13,decompose_shallow,1,0,1,-66.98443776580805,False,0.5606060606060606
ep50_step14_seed50,50,,14,direct_solve,2,2,0,-77.49336628524908,False,0.5818181818181818
ep50_step15_seed50,50,,15,direct_solve,1,1,0,-76.96338870187945,False,0.5818181818181818
ep50_step16_seed50,50,,16,direct_solve,2,2,0,-72.4158931943167,False,0.5818181818181818
ep50_step17_seed50,50,,17,decompose_shallow,1,0,1,-61.35256595567502,False,0.5818181818181818
ep50_step18_seed50,50,,18,decompose_shallow,1,0,1,-55.08290943987251,False,0.5818181818181818
ep51_step0_seed51,51,,0,research_context,3,2,1,-48.298520673477974,False,0.6416666666666667
ep51_step1_seed51,51,,1,direct_solve,2,0,2,-51.76238567402236,False,0.6416666666666667
ep51_step2_seed51,51,,2,direct_solve,2,0,2,-43.57665383741475,False,0.6204545454545455
ep51_step3_seed51,51,,3,direct_solve,3,0,3,-44.69961994263299,False,0.6628787878787878
ep51_step4_seed51,51,,4,direct_solve,3,0,3,-49.094857243221,False,0.6204545454545455
ep51_step5_seed51,51,,5,direct_solve,3,2,1,-64.77205584364202,False,0.6416666666666667
ep51_step6_seed51,51,,6,direct_solve,3,1,2,-68.45431394726292,False,0.6840909090909091
ep51_step7_seed51,51,,7,direct_solve,3,2,1,-71.24080707305836,False,0.6840909090909091
ep51_step8_seed51,51,,8,research_context,3,2,1,-74.55320965646355,False,0.6840909090909091
ep51_step9_seed51,51,,9,direct_solve,2,1,1,-76.12202413251522,False,0.6840909090909091
ep51_step10_seed51,51,,10,direct_solve,2,1,1,-82.10916259409434,False,0.6416666666666667
ep51_step11_seed51,51,,11,direct_solve,2,1,1,-84.6828007925931,False,0.6416666666666667
ep51_step12_seed51,51,,12,direct_solve,2,1,1,-76.85446092175525,False,0.6840909090909091
ep51_step13_seed51,51,,13,direct_solve,2,2,0,-69.65514230860552,False,0.6416666666666667
ep51_step14_seed51,51,,14,decompose_shallow,1,0,1,-54.613963051211805,False,0.6416666666666667
ep51_step15_seed51,51,,15,direct_solve,2,0,2,-43.41694245946333,False,0.6628787878787878
ep51_step16_seed51,51,,16,decompose_shallow,1,1,0,-54.525612192081965,False,0.6416666666666667
ep51_step17_seed51,51,,17,direct_solve,2,0,2,-44.25565313644735,False,0.6204545454545455
ep51_step18_seed51,51,,18,decompose_shallow,1,0,1,-43.692655817485814,False,0.6204545454545455
ep51_step19_seed51,51,,19,direct_solve,2,1,1,-43.422977679331694,False,0.6204545454545455
ep51_step21_seed51,51,,21,decompose_shallow,1,0,1,-32.07425394334209,False,0.6204545454545455
ep52_step0_seed52,52,,0,research_context,3,2,1,-53.713696309373084,False,0.6416666666666667
ep52_step1_seed52,52,,1,direct_solve,2,0,2,-48.25639301488999,False,0.6628787878787878
ep52_step2_seed52,52,,2,direct_solve,2,0,2,-61.37082005751212,False,0.6416666666666667
ep52_step3_seed52,52,,3,direct_solve,3,1,2,-68.69321010241707,False,0.6416666666666667
ep52_step4_seed52,52,,4,direct_solve,3,0,3,-76.93383739920785,False,0.6840909090909091
ep52_step5_seed52,52,,5,research_context,3,0,3,-85.20507815376345,False,0.5992424242424242
ep52_step9_seed52,52,,9,direct_solve,2,2,0,-85.73219934211014,False,0.6840909090909091
ep52_step10_seed52,52,,10,direct_solve,2,2,0,-75.61046608911565,False,0.6416666666666667
ep52_step11_seed52,52,,11,decompose_shallow,1,1,0,-60.62744117080664,False,0.6416666666666667
ep52_step12_seed52,52,,12,direct_solve,2,0,2,-50.83382076783978,False,0.6204545454545455
ep52_step13_seed52,52,,13,decompose_shallow,1,1,0,-60.641771978589674,False,0.6416666666666667
ep52_step14_seed52,52,,14,direct_solve,2,1,1,-61.12208922459396,False,0.6416666666666667
ep52_step15_seed52,52,,15,direct_solve,1,0,1,-60.599600652392084,False,0.6416666666666667
ep52_step16_seed52,52,,16,direct_solve,2,2,0,-56.05849619956363,False,0.6416666666666667
ep52_step17_seed52,52,,17,decompose_shallow,1,0,1,-45.000435258348105,False,0.6416666666666667
ep52_step18_seed52,52,,18,direct_solve,2,1,1,-34.982100412891,False,0.6204545454545455
ep52_step19_seed52,52,,19,direct_solve,1,1,0,-44.7497334522627,False,0.6416666666666667
ep52_step20_seed52,52,,20,direct_solve,2,2,0,-40.1744918508091,False,0.6416666666666667
ep52_step21_seed52,52,,21,decompose_shallow,1,0,1,-29.091304502349338,False,0.6416666666666667
ep52_step22_seed52,52,,22,decompose_shallow,1,1,0,-22.79376864873381,False,0.6416666666666667
ep53_step0_seed53,53,,0,research_context,3,3,0,-48.96670174606021,False,0.6242424242424243
ep53_step1_seed53,53,,1,direct_solve,2,0,2,-50.75392467178532,False,0.6666666666666666
ep53_step2_seed53,53,,2,direct_solve,2,0,2,-45.94738066957508,False,0.603030303030303
ep53_step3_seed53,53,,3,direct_solve,3,0,3,-50.226540455957846,False,0.6454545454545455
ep53_step4_seed53,53,,4,direct_solve,3,0,3,-64.55854132010458,False,0.6242424242424243
ep53_step5_seed53,53,,5,direct_solve,3,1,2,-65.24802038780669,False,0.6666666666666666
ep53_step6_seed53,53,,6,direct_solve,3,1,2,-69.13940887945458,False,0.6666666666666666
ep53_step7_seed53,53,,7,research_context,3,0,3,-64.6887426197162,False,0.6454545454545455
ep53_step8_seed53,53,,8,direct_solve,2,1,1,-67.2348254586494,False,0.603030303030303
ep53_step9_seed53,53,,9,direct_solve,2,1,1,-72.59005588482415,False,0.6454545454545455
ep53_step10_seed53,53,,10,direct_solve,2,2,0,-83.40949795061368,False,0.6666666666666666
ep53_step11_seed53,53,,11,direct_solve,2,2,0,-76.8894768206965,False,0.6666666666666666
ep53_step12_seed53,53,,12,direct_solve,2,2,0,-69.67630438334872,False,0.6242424242424243
ep53_step13_seed53,53,,13,decompose_shallow,1,1,0,-54.619078712636195,False,0.6242424242424243
ep53_step14_seed53,53,,14,direct_solve,2,2,0,-53.7020160572227,False,0.6666666666666666
ep53_step15_seed53,53,,15,direct_solve,1,0,1,-42.79284198500137,False,0.6454545454545455
ep53_step16_seed53,53,,16,direct_solve,2,2,0,-48.542175977233,False,0.6666666666666666
ep53_step17_seed53,53,,17,decompose_shallow,1,0,1,-37.44169926326853,False,0.6666666666666666
ep53_step18_seed53,53,,18,direct_solve,2,1,1,-27.336137522352153,False,0.6454545454545455
ep53_step19_seed53,53,,19,direct_solve,1,1,0,-37.07011619282253,False,0.6666666666666666
ep53_step20_seed53,53,,20,direct_solve,2,2,0,-32.452909109800686,False,0.6666666666666666
ep53_step21_seed53,53,,21,decompose_shallow,1,0,1,-21.328391326895996,False,0.6666666666666666
ep54_step0_seed54,54,,0,research_context,3,1,2,-39.483482730480574,False,0.6666666666666666
ep54_step1_seed54,54,,1,direct_solve,2,1,1,-46.86212159846123,False,0.6878787878787879
ep54_step2_seed54,54,,2,direct_solve,2,1,1,-46.78507914607148,False,0.6666666666666666
ep54_step3_seed54,54,,3,direct_solve,3,2,1,-56.301923276927695,False,0.6878787878787879
ep54_step4_seed54,54,,4,direct_solve,3,3,0,-62.039561653610875,False,0.6878787878787879
ep54_step5_seed54,54,,5,direct_solve,3,0,3,-48.9871265680708,False,0.6666666666666666
ep54_step6_seed54,54,,6,direct_solve,3,0,3,-52.411833321287894,False,0.6666666666666666
ep54_step7_seed54,54,,7,research_context,3,3,0,-64.35084502000987,False,0.6666666666666666
ep54_step8_seed54,54,,8,direct_solve,2,2,0,-65.39368204518641,False,0.6666666666666666
ep54_step9_seed54,54,,9,direct_solve,2,2,0,-67.37279799039115,False,0.6666666666666666
ep54_step10_seed54,54,,10,direct_solve,2,2,0,-71.51803745639626,False,0.6666666666666666
ep54_step11_seed54,54,,11,direct_solve,2,2,0,-73.20697072199303,False,0.6666666666666666
ep54_step12_seed54,54,,12,direct_solve,2,2,0,-62.607548210537296,False,0.6666666666666666
ep54_step13_seed54,54,,13,direct_solve,2,2,0,-62.59106948419051,False,0.6666666666666666
ep54_step14_seed54,54,,14,direct_solve,2,2,0,-50.00737518867507,False,0.6666666666666666
ep54_step15_seed54,54,,15,decompose_shallow,1,0,1,-20.358081517992723,False,0.6666666666666666
ep54_step16_seed54,54,,16,direct_solve,2,2,0,-36.27543485470079,False,0.6878787878787879
ep54_step17_seed54,54,,17,direct_solve,1,1,0,-35.669347532615305,False,0.6878787878787879
ep54_step18_seed54,54,,18,direct_solve,2,2,0,-31.048472645227292,False,0.6878787878787879
ep54_step19_seed54,54,,19,decompose_shallow,1,0,1,-19.918265395164937,False,0.6878787878787879
ep54_step20_seed54,54,,20,direct_solve,2,1,1,-15.320324540628123,False,0.6666666666666666
ep54_step21_seed54,54,,21,direct_solve,1,1,0,-19.641867079872334,False,0.6878787878787879
ep55_step0_seed55,55,,0,research_context,3,1,2,-37.38392635149593,False,0.6666666666666666
ep55_step1_seed55,55,,1,direct_solve,2,0,2,-38.39164198961534,False,0.6242424242424243
ep55_step2_seed55,55,,2,direct_solve,2,1,1,-40.80224262115246,False,0.6242424242424243
ep55_step3_seed55,55,,3,direct_solve,3,2,1,-58.091562693130086,False,0.6878787878787879
ep55_step4_seed55,55,,4,direct_solve,3,2,1,-62.45067705347126,False,0.6878787878787879
ep55_step5_seed55,55,,5,direct_solve,3,0,2,-57.49429410733928,False,0.6666666666666666
ep55_step6_seed55,55,,6,direct_solve,3,3,0,-69.2414404338725,False,0.6454545454545455
ep55_step7_seed55,55,,7,research_context,3,1,2,-75.41608878507503,False,0.6878787878787879
ep55_step8_seed55,55,,8,research_context,3,2,1,-76.28135627068784,False,0.6878787878787879
ep55_step9_seed55,55,,9,direct_solve,2,1,1,-77.27971473904144,False,0.6878787878787879
ep55_step10_seed55,55,,10,direct_solve,2,1,1,-80.7602278055992,False,0.6878787878787879
ep55_step11_seed55,55,,11,direct_solve,2,1,1,-70.93752562469103,False,0.6242424242424243
ep55_step12_seed55,55,,12,direct_solve,2,2,0,-83.28059583675062,False,0.6878787878787879
ep55_step13_seed55,55,,13,direct_solve,2,2,0,-74.72913849014265,False,0.6878787878787879
ep55_step14_seed55,55,,14,direct_solve,2,2,0,-62.508600319632656,False,0.6454545454545455
ep55_step15_seed55,55,,15,decompose_shallow,1,1,0,-47.07571115156617,False,0.6878787878787879
ep55_step16_seed55,55,,16,direct_solve,2,1,1,-45.87806669188528,False,0.6454545454545455
ep55_step17_seed55,55,,17,direct_solve,1,0,1,-36.607667094259895,False,0.6666666666666666
ep55_step18_seed55,55,,18,direct_solve,2,0,2,-31.996951914416655,False,0.6666666666666666
ep55_step19_seed55,55,,19,decompose_shallow,1,0,1,-20.87626044221029,False,0.6666666666666666
ep55_step20_seed55,55,,20,direct_solve,2,2,0,-31.397981362540907,False,0.6878787878787879
ep55_step21_seed55,55,,21,direct_solve,1,1,0,-30.77557122627929,False,0.6878787878787879
ep55_step22_seed55,55,,22,direct_solve,2,2,0,-26.141128792423324,False,0.6878787878787879
ep56_step0_seed56,56,,0,research_context,3,3,0,-70.8474142080538,False,0.5818181818181818
ep56_step1_seed56,56,,1,direct_solve,2,0,2,-56.092923167926585,False,0.603030303030303
ep56_step2_seed56,56,,2,direct_solve,2,0,2,-71.75367663014362,False,0.6242424242424243
ep56_step3_seed56,56,,3,direct_solve,3,1,2,-78.04751692048082,False,0.6242424242424243
ep56_step4_seed56,56,,4,direct_solve,3,2,1,-92.08229250085307,False,0.5818181818181818
ep56_step5_seed56,56,,5,research_context,3,2,1,-98.44388929375293,False,0.5818181818181818
ep56_step8_seed56,56,,8,direct_solve,2,2,0,-107.15192185335735,False,0.5818181818181818
ep56_step9_seed56,56,,9,direct_solve,2,1,1,-93.35637598639967,False,0.6242424242424243
ep56_step10_seed56,56,,10,direct_solve,2,0,2,-74.50182133602245,False,0.603030303030303
ep56_step11_seed56,56,,11,decompose_shallow,1,1,0,-77.13987560225522,False,0.5818181818181818
ep56_step12_seed56,56,,12,direct_solve,2,1,1,-70.29805810636694,False,0.6242424242424243
ep56_step13_seed56,56,,13,direct_solve,1,0,1,-69.75324761925526,False,0.6242424242424243
ep56_step14_seed56,56,,14,direct_solve,2,0,2,-54.83804736630448,False,0.603030303030303
ep56_step15_seed56,56,,15,decompose_shallow,1,1,0,-54.108346669089784,False,0.6242424242424243
ep56_step16_seed56,56,,16,direct_solve,2,0,2,-44.17049618571266,False,0.603030303030303
ep56_step17_seed56,56,,17,direct_solve,1,1,0,-53.9337639277736,False,0.6242424242424243
ep56_step18_seed56,56,,18,direct_solve,2,2,0,-49.332460221777716,False,0.6242424242424243
ep56_step19_seed56,56,,19,decompose_shallow,1,0,1,-38.22242845309445,False,0.6242424242424243
ep56_step20_seed56,56,,20,decompose_shallow,1,0,1,-32.12011736959155,False,0.6242424242424243
ep57_step0_seed57,57,,0,research_context,3,1,2,-44.90280709374004,False,0.6242424242424243
ep57_step1_seed57,57,,1,direct_solve,2,1,1,-57.91396473936443,False,0.6454545454545455
ep57_step2_seed57,57,,2,direct_solve,2,2,0,-51.868002997051846,False,0.6242424242424243
ep57_step3_seed57,57,,3,direct_solve,3,3,0,-63.58051190391509,False,0.6454545454545455
ep57_step4_seed57,57,,4,direct_solve,3,2,1,-66.12138006923675,False,0.6454545454545455
ep57_step5_seed57,57,,5,direct_solve,3,1,2,-61.83810935906219,False,0.6242424242424243
ep57_step6_seed57,57,,6,direct_solve,3,3,0,-74.1898472480342,False,0.6454545454545455
ep57_step7_seed57,57,,7,direct_solve,3,3,0,-78.05401103082389,False,0.6454545454545455
ep57_step8_seed57,57,,8,research_context,3,2,1,-74.48623825620355,False,0.6242424242424243
ep57_step9_seed57,57,,9,research_context,3,3,0,-85.96396554559166,False,0.6454545454545455
ep57_step10_seed57,57,,10,direct_solve,2,1,1,-87.62709893873894,False,0.6454545454545455
ep57_step11_seed57,57,,11,direct_solve,2,1,1,-89.5763004424445,False,0.6454545454545455
ep57_step12_seed57,57,,12,direct_solve,2,2,0,-91.18066133982586,False,0.6454545454545455
ep57_step13_seed57,57,,13,direct_solve,2,2,0,-91.11362759341088,False,0.6454545454545455
ep57_step14_seed57,57,,14,direct_solve,2,2,0,-82.53700989163112,False,0.6454545454545455
ep57_step15_seed57,57,,15,direct_solve,2,1,1,-61.58791666788074,False,0.6242424242424243
ep57_step16_seed57,57,,16,decompose_shallow,1,0,1,-44.48128424033638,False,0.6242424242424243
ep57_step17_seed57,57,,17,direct_solve,2,1,1,-44.537006605331825,False,0.6242424242424243
ep57_step18_seed57,57,,18,decompose_shallow,1,0,1,-43.9215063182935,False,0.6242424242424243
ep57_step19_seed57,57,,19,direct_solve,2,1,1,-43.59778133985977,False,0.6242424242424243
ep57_step21_seed57,57,,21,decompose_shallow,1,0,1,-32.15253789522541,False,0.6242424242424243
ep58_step0_seed58,58,,0,research_context,3,2,1,-59.729356895620505,False,0.6068181818181818
ep58_step1_seed58,58,,1,direct_solve,2,2,0,-62.63760370398911,False,0.6068181818181818
ep58_step2_seed58,58,,2,direct_solve,2,1,1,-53.653772075455,False,0.5856060606060606
ep58_step3_seed58,58,,3,direct_solve,3,2,1,-69.13153420701559,False,0.6068181818181818
ep58_step4_seed58,58,,4,direct_solve,3,3,0,-76.84617926348696,False,0.6068181818181818
ep58_step5_seed58,58,,5,direct_solve,3,2,1,-78.52335760335997,False,0.6068181818181818
ep58_step6_seed58,58,,6,direct_solve,3,3,0,-84.29317324940027,False,0.6068181818181818
ep58_step7_seed58,58,,7,research_context,3,3,0,-89.22851251505722,False,0.6068181818181818
ep58_step8_seed58,58,,8,research_context,3,2,1,-79.2419102674227,False,0.5856060606060606
ep58_step9_seed58,58,,9,direct_solve,2,1,1,-80.66199404215018,False,0.5856060606060606
ep58_step10_seed58,58,,10,direct_solve,2,1,1,-95.41915358368419,False,0.6068181818181818
ep58_step11_seed58,58,,11,direct_solve,2,1,1,-85.27390556003377,False,0.5856060606060606
ep58_step12_seed58,58,,12,direct_solve,2,1,1,-89.06987167504465,False,0.6068181818181818
ep58_step13_seed58,58,,13,direct_solve,2,2,0,-70.13353988462438,False,0.5856060606060606
ep58_step14_seed58,58,,14,decompose_shallow,1,1,0,-65.39575434400291,False,0.6068181818181818
ep58_step15_seed58,58,,15,direct_solve,2,0,2,-55.33091563382113,False,0.5856060606060606
ep58_step16_seed58,58,,16,decompose_shallow,1,0,1,-54.7243421438549,False,0.5856060606060606
ep58_step17_seed58,58,,17,direct_solve,2,1,1,-54.408264334093616,False,0.5856060606060606
ep58_step19_seed58,58,,19,decompose_shallow,1,0,1,-42.97500726889278,False,0.5856060606060606
ep59_step0_seed59,59,,0,research_context,3,3,0,-57.89661919445117,False,0.6242424242424243
ep59_step1_seed59,59,,1,direct_solve,2,0,2,-60.919920749997736,False,0.6242424242424243
ep59_step2_seed59,59,,2,direct_solve,2,0,2,-66.04765243225185,False,0.6242424242424243
ep59_step3_seed59,59,,3,direct_solve,3,1,2,-70.37093609332058,False,0.6242424242424243
ep59_step4_seed59,59,,4,direct_solve,3,3,0,-82.09133113190416,False,0.5818181818181818
ep59_step5_seed59,59,,5,direct_solve,3,0,3,-73.03832899480933,False,0.603030303030303
ep59_step6_seed59,59,,6,research_context,3,3,0,-88.47563179442955,False,0.5606060606060606
ep59_step8_seed59,59,,8,direct_solve,2,1,1,-94.20461748120027,False,0.6242424242424243
ep59_step9_seed59,59,,9,direct_solve,2,1,1,-89.70486988158487,False,0.6242424242424243
ep59_step10_seed59,59,,10,direct_solve,2,1,1,-90.49931036349474,False,0.5818181818181818
ep59_step11_seed59,59,,11,decompose_shallow,1,1,0,-70.14311615860927,False,0.6242424242424243
ep59_step12_seed59,59,,12,direct_solve,2,1,1,-77.89256014437404,False,0.5818181818181818
ep59_step13_seed59,59,,13,direct_solve,1,0,1,-59.667478781125325,False,0.603030303030303
ep59_step14_seed59,59,,14,direct_solve,2,2,0,-65.43357115359842,False,0.6242424242424243
ep59_step15_seed59,59,,15,decompose_shallow,1,0,1,-54.337463141575,False,0.6242424242424243
ep59_step16_seed59,59,,16,direct_solve,2,2,0,-54.70091079242462,False,0.6242424242424243
ep59_step17_seed59,59,,17,direct_solve,1,1,0,-54.09693144532456,False,0.6242424242424243
ep59_step18_seed59,59,,18,direct_solve,2,2,0,-49.47886633984817,False,0.6242424242424243
ep59_step19_seed59,59,,19,decompose_shallow,1,0,1,-38.35204385987114,False,0.6242424242424243
ep59_step20_seed59,59,,20,decompose_shallow,1,0,1,-32.15560019402733,False,0.6242424242424243
ep60_step0_seed60,60,,0,research_context,3,2,1,-53.78286894555667,False,0.603030303030303
ep60_step1_seed60,60,,1,direct_solve,2,0,2,-67.02797616572789,False,0.6242424242424243
