success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
0.8,47.15495101815245,0.2821212121212121,8.8,0.0,0.0,0.0,0.0,0.0,0.8,1.0138212442398071,0
1.0,56.86870917857436,0.27015151515151514,9.4,0.0,0.0,0.0,0.0,0.0,1.0,0.9668791770935059,1
1.0,72.01271496931419,0.23954545454545456,8.2,0.0,0.0,0.0,0.0,0.0,1.0,0.9387756943702698,2
1.0,69.57380698642073,0.3042424242424242,10.4,0.0,0.0,0.0,0.0,0.0,1.0,0.870555317401886,3
1.0,61.4060299655388,0.2531818181818182,8.8,0.0,0.0,0.0,0.0,0.0,1.0,0.9383391737937927,4
