avg_reward,std_reward,win_rate,starved_tasks,deadline_misses,agent,seed,episodes
-8143.7,9395.961359009518,0.13200000000000003,30.4,0.0,random,42,5
2448.5,6503.292127838023,0.168,25.6,0.0,skill_match,42,5
-29032.6,24160.608509307047,0.10400000000000001,27.8,0.0,contract_first,42,5
-29032.6,24160.608509307047,0.10400000000000001,27.8,0.0,pattern_skeleton,42,5
-29032.6,24160.608509307047,0.10400000000000001,27.8,0.0,meta_strategy,42,5
