avg_reward,std_reward,win_rate,starved_tasks,deadline_misses,agent,seed,episodes
5720.4,10235.72868632224,0.33199999999999996,23.6,0.0,random,1,5
21604.8,14638.914545143025,0.44000000000000006,9.2,0.0,skill_match,1,5
17591.9,31926.96776143954,0.42800000000000005,11.0,0.0,contract_first,1,5
17591.9,31926.96776143954,0.42800000000000005,11.0,0.0,pattern_skeleton,1,5
17591.9,31926.96776143954,0.42800000000000005,11.0,0.0,meta_strategy,1,5
