success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
0.75,23.84057068215877,0.33731060606060603,12.5,0.25,0.24107142857142858,0.2589285714285714,0.2589285714285714,0.24107142857142858,0.75,1.0155000686645508,0
1.0,74.94420552662518,0.24128787878787877,8.25,0.027777777777777776,0.25,0.0,0.0,0.25,1.0,0.9413745999336243,1
1.0,75.24660513537914,0.30946969696969695,11.5,0.10714285714285714,0.1388888888888889,0.1111111111111111,0.1111111111111111,0.1388888888888889,1.0,1.0074891597032547,2
0.5,13.687339274709494,0.4196969696969697,16.0,0.3143939393939394,0.4020979020979021,0.3479020979020979,0.3479020979020979,0.4020979020979021,0.5,1.0883785486221313,3
0.75,27.85148063680235,0.3314393939393939,12.0,0.23863636363636365,0.1826923076923077,0.3173076923076923,0.3173076923076923,0.1826923076923077,0.75,1.0988448113203049,4
