success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
1.0,73.65345581805852,0.2803030303030303,10.25,0.2,0.4285714285714286,0.07142857142857142,0.07142857142857142,0.4285714285714286,1.0,1.1643628925085068,0
1.0,73.06195355487736,0.23731060606060606,8.0,0.03125,0.25,0.0,0.0,0.25,1.0,0.9794122576713562,1
0.75,59.53130492503687,0.315719696969697,11.75,0.11363636363636363,0.125,0.125,0.125,0.125,0.75,0.9806501716375351,2
0.75,12.75518270408395,0.45170454545454547,17.5,0.39267676767676774,0.3324175824175824,0.4175824175824176,0.4175824175824176,0.3324175824175824,0.75,1.112478882074356,3
1.0,62.31671415421754,0.321780303030303,12.0,0.22556390977443608,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.3888888888888889,1.0,1.175997719168663,4
