success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
0.2,-51.54368452469852,0.5216666666666667,19.6,0.4696969696969696,0.30558441558441557,0.6544155844155843,0.6544155844155843,0.30558441558441557,0.2,1.2806339740753174,0
0.2,-48.27002715008549,0.47393939393939394,19.4,0.4936758893280633,0.20555555555555555,0.5944444444444444,0.5944444444444444,0.20555555555555555,0.2,1.05229914188385,1
0.6,5.276341522109611,0.47242424242424247,19.6,0.45669740887132193,0.5816666666666667,0.41833333333333333,0.41833333333333333,0.5816666666666667,0.6,1.298736023902893,2
0.4,-16.34002204065776,0.5045454545454546,19.8,0.47575757575757577,0.44932844932844934,0.5506715506715507,0.5506715506715507,0.44932844932844934,0.4,1.2063317060470582,3
0.4,-54.31801562067069,0.49439393939393944,20.2,0.6377622377622376,0.4133333333333333,0.5866666666666667,0.5866666666666667,0.4133333333333333,0.4,1.099613094329834,4
