success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
0.9375,55.0636578585633,0.29074337121212124,9.75,0.0,0.0,0.0,0.0,0.0,0.9375,0.9373148828744888,0
0.96875,60.33187083719769,0.27710700757575757,9.71875,0.0,0.0,0.0,0.0,0.0,0.96875,0.9590677451342344,1
0.9375,56.43855039111476,0.28345170454545454,9.5625,0.0,0.0,0.0,0.0,0.0,0.9375,0.9515109807252884,2
0.96875,60.730531127964184,0.27575757575757576,9.5625,0.0,0.0,0.0,0.0,0.0,0.96875,0.9358160253614187,3
1.0,67.95068803100011,0.25804924242424243,9.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.924030901864171,4
