success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
1.0,67.52867275901063,0.24147727272727273,8.25,0.0,0.0,0.0,0.0,0.0,1.0,0.9513629674911499,0
1.0,73.06195355487736,0.23731060606060606,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9197390526533127,1
1.0,75.3050453793384,0.2666666666666667,9.5,0.0,0.0,0.0,0.0,0.0,1.0,0.9082897752523422,2
1.0,37.71692277148295,0.3293560606060606,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0101938545703888,3
1.0,56.017360504401694,0.2609848484848485,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9869619458913803,4
