success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
1.0,78.48733049439187,0.32376893939393936,11.0,0.008522727272727272,0.09375,0.0,0.0,0.09375,1.0,0.785236235168485,0
1.0,78.7532364876401,0.24393939393939393,9.0,0.1111111111111111,1.0,0.0,0.0,1.0,1.0,1.1490596569706213,1
1.0,69.90546404384989,0.2689393939393939,10.0,0.1,1.0,0.0,0.0,1.0,1.0,1.1682824101765639,2
1.0,82.23552992599662,0.2106060606060606,8.0,0.125,1.0,0.0,0.0,1.0,1.0,1.2130075259799054,3
1.0,84.16065925307046,0.2772727272727273,10.0,0.1,1.0,0.0,0.0,1.0,1.0,1.088899935345225,4
