success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
1.0,67.84077183587215,0.26268939393939394,9.25,0.10416666666666667,0.2,0.05,0.05,0.2,1.0,1.0690807849168777,0
1.0,73.06195355487736,0.23731060606060606,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9197390526533127,1
0.75,53.215522901597986,0.3170454545454545,11.75,0.11363636363636363,0.075,0.175,0.175,0.075,0.75,0.9654082804918289,2
1.0,64.19142790811748,0.37272727272727274,14.25,0.2571078431372549,0.47023809523809523,0.27976190476190477,0.27976190476190477,0.47023809523809523,1.0,1.2256292700767517,3
1.0,60.217152337307496,0.2839015151515152,10.25,0.130718954248366,0.39285714285714285,0.10714285714285714,0.10714285714285714,0.39285714285714285,1.0,1.0488720089197159,4
