success_rate,avg_reward,avg_cost,avg_steps,override_rate,override_win_rate,override_regret_rate,harmful_fraction,beneficial_fraction,budgeted_success,action_entropy,seed
0.59375,21.047175962817448,0.4517755681818182,16.25,0.38850732600732607,0.5520833333333333,0.44791666666666663,0.44791666666666663,0.5520833333333333,0.59375,1.0834366187221702,0
1.0,64.44970038455875,0.2825757575757576,9.0,0.1111111111111111,0.0,1.0,1.0,0.0,1.0,0.9368882775390166,1
1.0,49.07696463272349,0.27424242424242423,10.0,0.1,0.0,1.0,1.0,0.0,1.0,0.94334836232904,2
1.0,40.507714192458415,0.26590909090909093,8.0,0.125,0.0,1.0,1.0,0.0,1.0,0.9743147228693501,3
1.0,69.50404035666129,0.3196969696969697,11.0,0.18181818181818182,0.5,0.5,0.5,0.5,1.0,1.240684251953397,4
